t,id,x,y,r
16.53,31,-4.06383,-2.81566,0.211545
16.54,31,-4.04618,-2.80626,0.211545
16.55,31,-4.02853,-2.79686,0.211545
16.56,31,-4.01088,-2.78746,0.211545
16.57,31,-3.99322,-2.77806,0.211545
16.58,31,-3.97557,-2.76865,0.211545
16.59,31,-3.95792,-2.75925,0.211545
16.6,31,-3.94027,-2.74985,0.211545
16.61,31,-3.92261,-2.74045,0.211545
16.62,31,-3.90496,-2.73105,0.211545
16.63,31,-3.88731,-2.72165,0.211545
16.64,31,-3.86966,-2.71225,0.211545
16.65,31,-3.852,-2.70285,0.211545
16.66,31,-3.83435,-2.69344,0.211545
16.67,31,-3.8167,-2.68404,0.211545
16.68,31,-3.79904,-2.67464,0.211545
16.69,31,-3.78139,-2.66524,0.211545
16.7,31,-3.76374,-2.65584,0.211545
16.71,31,-3.74609,-2.64644,0.211545
16.72,31,-3.72843,-2.63704,0.211545
16.73,31,-3.71078,-2.62764,0.211545
16.74,31,-3.69313,-2.61823,0.211545
16.75,31,-3.67548,-2.60883,0.211545
16.76,31,-3.65782,-2.59943,0.211545
16.77,31,-3.64017,-2.59003,0.211545
16.78,31,-3.62252,-2.58063,0.211545
16.79,31,-3.60487,-2.57123,0.211545
16.8,31,-3.58721,-2.56183,0.211545
16.81,31,-3.56956,-2.55243,0.211545
16.82,31,-3.55191,-2.54302,0.211545
16.83,31,-3.53425,-2.53362,0.211545
16.84,31,-3.5166,-2.52422,0.211545
16.85,31,-3.49895,-2.51482,0.211545
16.86,31,-3.4813,-2.50542,0.211545
16.87,31,-3.46364,-2.49602,0.211545
16.88,31,-3.44599,-2.48662,0.211545
16.89,31,-3.42834,-2.47722,0.211545
16.9,31,-3.41069,-2.46781,0.211545
16.91,31,-3.39303,-2.45841,0.211545
16.92,31,-3.37538,-2.44901,0.211545
16.93,31,-3.35773,-2.43961,0.211545
16.94,31,-3.34008,-2.43021,0.211545
16.95,31,-3.32242,-2.42081,0.211545
16.96,31,-3.30477,-2.41141,0.211545
16.97,31,-3.28712,-2.40201,0.211545
16.98,31,-3.26946,-2.3926,0.211545
16.99,31,-3.25181,-2.3832,0.211545
17,31,-3.23416,-2.3738,0.211545
17.01,31,-3.21651,-2.3644,0.211545
17.02,31,-3.19885,-2.355,0.211545
17.03,31,-3.1812,-2.3456,0.211545
17.04,31,-3.16355,-2.3362,0.211545
17.05,31,-3.1459,-2.3268,0.211545
17.06,31,-3.12824,-2.3174,0.211545
17.07,31,-3.11059,-2.30799,0.211545
17.08,31,-3.09294,-2.29859,0.211545
17.09,31,-3.07529,-2.28919,0.211545
17.1,31,-3.05763,-2.27979,0.211545
17.11,31,-3.03998,-2.27039,0.211545
17.12,31,-3.02233,-2.26099,0.211545
17.13,31,-3.00467,-2.25159,0.211545
17.14,31,-2.98702,-2.24219,0.211545
17.15,31,-2.96937,-2.23279,0.211545
17.16,31,-2.95172,-2.22339,0.211545
17.17,31,-2.93406,-2.21398,0.211545
17.18,31,-2.91641,-2.20458,0.211545
17.19,31,-2.89876,-2.19518,0.211545
17.2,31,-2.88111,-2.18578,0.211545
17.21,31,-2.86345,-2.17638,0.211545
17.22,31,-2.8458,-2.16698,0.211545
17.23,31,-2.82815,-2.15758,0.211545
17.24,31,-2.81049,-2.14818,0.211545
17.25,31,-2.79284,-2.13878,0.211545
17.26,31,-2.77519,-2.12938,0.211545
17.27,31,-2.75754,-2.11998,0.211545
17.28,31,-2.73988,-2.11058,0.211545
17.29,31,-2.72223,-2.10118,0.211545
17.3,31,-2.70458,-2.09178,0.211545
17.31,31,-2.68693,-2.08239,0.211545
17.32,31,-2.66927,-2.07299,0.211545
17.33,31,-2.65162,-2.06359,0.211545
17.34,31,-2.63397,-2.05419,0.211545
17.35,31,-2.61631,-2.04479,0.211545
17.36,31,-2.59866,-2.0354,0.211545
17.37,31,-2.58101,-2.026,0.211545
17.38,31,-2.56335,-2.01661,0.211545
17.39,31,-2.5457,-2.00721,0.211545
17.4,31,-2.52805,-1.99782,0.211545
17.41,31,-2.51039,-1.98842,0.211545
17.42,31,-2.49274,-1.97903,0.211545
17.43,31,-2.47509,-1.96964,0.211545
17.44,31,-2.45743,-1.96025,0.211545
17.45,31,-2.43978,-1.95086,0.211545
17.46,31,-2.42213,-1.94148,0.211545
17.47,31,-2.40447,-1.93209,0.211545
17.48,31,-2.38682,-1.92271,0.211545
17.49,31,-2.36916,-1.91333,0.211545
17.5,31,-2.35151,-1.90395,0.211545
17.51,31,-2.33385,-1.89457,0.211545
17.52,31,-2.3162,-1.8852,0.211545
17.53,31,-2.29854,-1.87583,0.211545
17.54,31,-2.28089,-1.86647,0.211545
17.55,31,-2.26323,-1.85711,0.211545
17.56,31,-2.24558,-1.84776,0.211545
17.57,31,-2.22792,-1.83841,0.211545
17.58,31,-2.21026,-1.82906,0.211545
17.59,31,-2.1926,-1.81973,0.211545
17.6,31,-2.17494,-1.8104,0.211545
17.61,31,-2.15728,-1.80108,0.211545
17.62,31,-2.13962,-1.79178,0.211545
17.63,31,-2.12196,-1.78248,0.211545
17.64,31,-2.1043,-1.7732,0.211545
17.65,31,-2.08663,-1.76393,0.211545
17.66,31,-2.06897,-1.75467,0.211545
17.67,31,-2.0513,-1.74544,0.211545
17.68,31,-2.03363,-1.73622,0.211545
17.69,31,-2.01596,-1.72703,0.211545
17.7,31,-1.99829,-1.71786,0.211545
17.71,31,-1.98061,-1.70872,0.211545
17.72,31,-1.96293,-1.69961,0.211545
17.73,31,-1.94525,-1.69054,0.211545
17.74,31,-1.92756,-1.6815,0.211545
17.75,31,-1.90987,-1.67251,0.211545
17.76,31,-1.89218,-1.66357,0.211545
17.77,31,-1.87448,-1.65469,0.211545
17.78,31,-1.85677,-1.64586,0.211545
17.79,31,-1.83906,-1.6371,0.211545
17.8,31,-1.82134,-1.62841,0.211545
17.81,31,-1.80361,-1.61981,0.211545
17.82,31,-1.78588,-1.61129,0.211545
17.83,31,-1.76813,-1.60288,0.211545
17.84,31,-1.75038,-1.59457,0.211545
17.85,31,-1.73261,-1.58639,0.211545
17.86,31,-1.71483,-1.57833,0.211545
17.87,31,-1.69704,-1.57042,0.211545
17.88,31,-1.67922,-1.56266,0.211545
17.89,31,-1.66139,-1.55507,0.211545
17.9,31,-1.64354,-1.54766,0.211545
17.91,31,-1.62568,-1.54045,0.211545
17.92,31,-1.60779,-1.53345,0.211545
17.93,31,-1.58988,-1.52667,0.211545
17.94,31,-1.57195,-1.52012,0.211545
17.95,31,-1.55398,-1.51383,0.211545
17.96,31,-1.53599,-1.5078,0.211545
17.97,31,-1.51797,-1.50204,0.211545
17.98,31,-1.49992,-1.49656,0.211545
17.99,31,-1.48185,-1.49136,0.211545
18,31,-1.46375,-1.48646,0.211545
18.01,31,-1.44562,-1.48186,0.211545
18.02,31,-1.42745,-1.47756,0.211545
18.03,31,-1.40924,-1.47358,0.211545
18.04,31,-1.39099,-1.4699,0.211545
18.05,31,-1.37271,-1.46652,0.211545
18.06,31,-1.3544,-1.46343,0.211545
18.07,31,-1.33605,-1.46063,0.211545
18.08,31,-1.31768,-1.4581,0.211545
18.09,31,-1.29927,-1.45584,0.211545
18.1,31,-1.28084,-1.45383,0.211545
18.11,31,-1.26238,-1.45206,0.211545
18.12,31,-1.24388,-1.45052,0.211545
18.13,31,-1.22536,-1.44919,0.211545
18.14,31,-1.2068,-1.44808,0.211545
18.15,31,-1.18822,-1.44715,0.211545
18.16,31,-1.16961,-1.4464,0.211545
18.17,31,-1.15098,-1.44581,0.211545
18.18,31,-1.13233,-1.44537,0.211545
18.19,31,-1.11366,-1.44507,0.211545
18.2,31,-1.09497,-1.4449,0.211545
18.21,31,-1.07626,-1.44484,0.211545
18.22,31,-1.05754,-1.44489,0.211545
18.23,31,-1.03879,-1.44505,0.211545
18.24,31,-1.02003,-1.44529,0.211545
18.25,31,-1.00125,-1.44563,0.211545
18.26,31,-0.982457,-1.44605,0.211545
18.27,31,-0.963646,-1.44655,0.211545
18.28,31,-0.944821,-1.44713,0.211545
18.29,31,-0.925979,-1.44779,0.211545
18.3,31,-0.907123,-1.44853,0.211545
18.31,31,-0.888252,-1.44935,0.211545
18.32,31,-0.869362,-1.45025,0.211545
18.33,31,-0.850457,-1.45123,0.211545
18.34,31,-0.831531,-1.45228,0.211545
18.35,31,-0.812585,-1.45341,0.211545
18.36,31,-0.793617,-1.45462,0.211545
18.37,31,-0.774629,-1.45592,0.211545
18.38,31,-0.755617,-1.45731,0.211545
18.39,31,-0.73658,-1.45878,0.211545
18.4,31,-0.717517,-1.46034,0.211545
18.41,31,-0.698428,-1.46202,0.211545
18.42,31,-0.679312,-1.46382,0.211545
18.43,31,-0.660167,-1.46575,0.211545
18.44,31,-0.640991,-1.46777,0.211545
18.45,31,-0.621783,-1.4699,0.211545
18.46,31,-0.602542,-1.47213,0.211545
18.47,31,-0.583266,-1.47446,0.211545
18.48,31,-0.563957,-1.47692,0.211545
18.49,31,-0.544613,-1.47952,0.211545
18.5,31,-0.525234,-1.48224,0.211545
18.51,31,-0.50582,-1.48506,0.211545
18.52,31,-0.48637,-1.48796,0.211545
18.53,31,-0.466885,-1.49099,0.211545
18.54,31,-0.447365,-1.49412,0.211545
18.55,31,-0.427812,-1.49732,0.211545
18.56,31,-0.408226,-1.50059,0.211545
18.57,31,-0.388608,-1.50395,0.211545
18.58,31,-0.36896,-1.50735,0.211545
18.59,31,-0.349284,-1.5108,0.211545
18.6,31,-0.32958,-1.51427,0.211545
18.61,31,-0.309851,-1.51777,0.211545
18.62,31,-0.2901,-1.5213,0.211545
18.63,31,-0.270328,-1.52485,0.211545
18.64,31,-0.250537,-1.52839,0.211545
18.65,31,-0.23073,-1.53191,0.211545
18.66,31,-0.210908,-1.53541,0.211545
18.67,31,-0.191074,-1.53888,0.211545
18.68,31,-0.171231,-1.54232,0.211545
18.69,31,-0.15138,-1.54572,0.211545
18.7,31,-0.131524,-1.54905,0.211545
18.71,31,-0.111664,-1.55231,0.211545
18.72,31,-0.0918032,-1.5555,0.211545
18.73,31,-0.0719426,-1.5586,0.211545
18.74,31,-0.0520842,-1.56162,0.211545
18.75,31,-0.0322301,-1.56454,0.211545
18.76,31,-0.0123819,-1.56737,0.211545
18.77,31,0.00745893,-1.5701,0.211545
18.78,31,0.0272909,-1.57272,0.211545
18.79,31,0.0471126,-1.57524,0.211545
18.8,31,0.0669228,-1.57763,0.211545
18.81,31,0.0867204,-1.57991,0.211545
18.82,31,0.106504,-1.58205,0.211545
18.83,31,0.126273,-1.58407,0.211545
18.84,31,0.146027,-1.58596,0.211545
18.85,31,0.165764,-1.58773,0.211545
18.86,31,0.185484,-1.58936,0.211545
18.87,31,0.205186,-1.59086,0.211545
18.88,31,0.22487,-1.59223,0.211545
18.89,31,0.244534,-1.59346,0.211545
18.9,31,0.26418,-1.59454,0.211545
18.91,31,0.283805,-1.5955,0.211545
18.92,31,0.303411,-1.59631,0.211545
18.93,31,0.322996,-1.59698,0.211545
18.94,31,0.34256,-1.59752,0.211545
18.95,31,0.362104,-1.59792,0.211545
18.96,31,0.381627,-1.59819,0.211545
18.97,31,0.40113,-1.59832,0.211545
18.98,31,0.420612,-1.59833,0.211545
18.99,31,0.440074,-1.59819,0.211545
19,31,0.459514,-1.59793,0.211545
19.01,31,0.478935,-1.59754,0.211545
19.02,31,0.498335,-1.59702,0.211545
19.03,31,0.517716,-1.59637,0.211545
19.04,31,0.537076,-1.5956,0.211545
19.05,31,0.556417,-1.59471,0.211545
19.06,31,0.575739,-1.59369,0.211545
19.07,31,0.595041,-1.59255,0.211545
19.08,31,0.614326,-1.59129,0.211545
19.09,31,0.633593,-1.58992,0.211545
19.1,31,0.652843,-1.58844,0.211545
19.11,31,0.672076,-1.58685,0.211545
19.12,31,0.691293,-1.58515,0.211545
19.13,31,0.710495,-1.58335,0.211545
19.14,31,0.72968,-1.58144,0.211545
19.15,31,0.748852,-1.57944,0.211545
19.16,31,0.768009,-1.57733,0.211545
19.17,31,0.787153,-1.57512,0.211545
19.18,31,0.806285,-1.57283,0.211545
19.19,31,0.825405,-1.57044,0.211545
19.2,31,0.844512,-1.56795,0.211545
19.21,31,0.863609,-1.56538,0.211545
19.22,31,0.882697,-1.56272,0.211545
19.23,31,0.901777,-1.55999,0.211545
19.24,31,0.920848,-1.55718,0.211545
19.25,31,0.939913,-1.55428,0.211545
19.26,31,0.95897,-1.55131,0.211545
19.27,31,0.978022,-1.54827,0.211545
19.28,31,0.99707,-1.54516,0.211545
19.29,31,1.01611,-1.54197,0.211545
19.3,31,1.03516,-1.53874,0.211545
19.31,31,1.0542,-1.53544,0.211545
19.32,31,1.07325,-1.53208,0.211545
19.33,31,1.0923,-1.52869,0.211545
19.34,31,1.11135,-1.52524,0.211545
19.35,31,1.13041,-1.52175,0.211545
19.36,31,1.14947,-1.51821,0.211545
19.37,31,1.16854,-1.51463,0.211545
19.38,31,1.18762,-1.51101,0.211545
19.39,31,1.20671,-1.50737,0.211545
19.4,31,1.22582,-1.50371,0.211545
19.41,31,1.24494,-1.50002,0.211545
19.42,31,1.26408,-1.49632,0.211545
19.43,31,1.28324,-1.4926,0.211545
19.44,31,1.30242,-1.48887,0.211545
19.45,31,1.32162,-1.48513,0.211545
19.46,31,1.34084,-1.48137,0.211545
19.47,31,1.36009,-1.47762,0.211545
19.48,31,1.37936,-1.47385,0.211545
19.49,31,1.39867,-1.47008,0.211545
19.5,31,1.41799,-1.46632,0.211545
19.51,31,1.43735,-1.46254,0.211545
19.52,31,1.45674,-1.45877,0.211545
19.53,31,1.47616,-1.45501,0.211545
19.54,31,1.49562,-1.45125,0.211545
19.55,31,1.51511,-1.4475,0.211545
19.56,31,1.53464,-1.44378,0.211545
19.57,31,1.55422,-1.44008,0.211545
19.58,31,1.57384,-1.43641,0.211545
19.59,31,1.59351,-1.43276,0.211545
19.6,31,1.61322,-1.42913,0.211545
19.61,31,1.63298,-1.42553,0.211545
19.62,31,1.6528,-1.42197,0.211545
19.63,31,1.67265,-1.41842,0.211545
19.64,31,1.69255,-1.41488,0.211545
19.65,31,1.71249,-1.41136,0.211545
19.66,31,1.73248,-1.40786,0.211545
19.67,31,1.75252,-1.40437,0.211545
19.68,31,1.7726,-1.4009,0.211545
19.69,31,1.79274,-1.39747,0.211545
19.7,31,1.81294,-1.39407,0.211545
19.71,31,1.83318,-1.39068,0.211545
19.72,31,1.85348,-1.38732,0.211545
19.73,31,1.87383,-1.38398,0.211545
19.74,31,1.89423,-1.38067,0.211545
19.75,31,1.91467,-1.37736,0.211545
19.76,31,1.93517,-1.37406,0.211545
19.77,31,1.9557,-1.37077,0.211545
19.78,31,1.97628,-1.36748,0.211545
19.79,31,1.9969,-1.36419,0.211545
19.8,31,2.01757,-1.3609,0.211545
19.81,31,2.03828,-1.35762,0.211545
19.82,31,2.05904,-1.35435,0.211545
19.83,31,2.07984,-1.35108,0.211545
19.84,31,2.10069,-1.34781,0.211545
19.85,31,2.12158,-1.34454,0.211545
19.86,31,2.14251,-1.34127,0.211545
19.87,31,2.16348,-1.33799,0.211545
19.88,31,2.1845,-1.33471,0.211545
19.89,31,2.20554,-1.33141,0.211545
19.9,31,2.22661,-1.32808,0.211545
19.91,31,2.2477,-1.32473,0.211545
19.92,31,2.26884,-1.32137,0.211545
19.93,31,2.29001,-1.31799,0.211545
19.94,31,2.31121,-1.31459,0.211545
19.95,31,2.33245,-1.31118,0.211545
19.96,31,2.3537,-1.30773,0.211545
19.97,31,2.37499,-1.30426,0.211545
19.98,31,2.3963,-1.30076,0.211545
19.99,31,2.41764,-1.29723,0.211545
0,32,-0.915154,5.81923,0.380405
0.01,32,-0.914381,5.81939,0.380405
0.02,32,-0.913232,5.81962,0.380405
0.03,32,-0.911716,5.81992,0.380405
0.04,32,-0.909842,5.82029,0.380405
0.05,32,-0.907616,5.82074,0.380405
0.06,32,-0.905048,5.82125,0.380405
0.07,32,-0.902146,5.82184,0.380405
0.08,32,-0.89892,5.82248,0.380405
0.09,32,-0.895376,5.82319,0.380405
0.1,32,-0.891525,5.82397,0.380405
0.11,32,-0.887379,5.8248,0.380405
0.12,32,-0.88295,5.8257,0.380405
0.13,32,-0.87825,5.82664,0.380405
0.14,32,-0.87329,5.82765,0.380405
0.15,32,-0.868086,5.8287,0.380405
0.16,32,-0.862646,5.82981,0.380405
0.17,32,-0.856985,5.83097,0.380405
0.18,32,-0.851122,5.83217,0.380405
0.19,32,-0.845086,5.83341,0.380405
0.2,32,-0.838888,5.83469,0.380405
0.21,32,-0.832553,5.83601,0.380405
0.22,32,-0.826119,5.83736,0.380405
0.23,32,-0.819614,5.83873,0.380405
0.24,32,-0.813056,5.84013,0.380405
0.25,32,-0.806478,5.84154,0.380405
0.26,32,-0.799913,5.84297,0.380405
0.27,32,-0.793396,5.84441,0.380405
0.28,32,-0.786961,5.84585,0.380405
0.29,32,-0.780641,5.84728,0.380405
0.3,32,-0.774461,5.84871,0.380405
0.31,32,-0.768452,5.85012,0.380405
0.32,32,-0.762612,5.85153,0.380405
0.33,32,-0.756944,5.85291,0.380405
0.34,32,-0.751479,5.85428,0.380405
0.35,32,-0.746166,5.85564,0.380405
0.36,32,-0.740983,5.85698,0.380405
0.37,32,-0.735903,5.85832,0.380405
0.38,32,-0.730897,5.85966,0.380405
0.39,32,-0.725932,5.86099,0.380405
0.4,32,-0.720975,5.86233,0.380405
0.41,32,-0.715995,5.86369,0.380405
0.42,32,-0.71101,5.86504,0.380405
0.43,32,-0.70594,5.86642,0.380405
0.44,32,-0.700762,5.86782,0.380405
0.45,32,-0.695452,5.86924,0.380405
0.46,32,-0.689992,5.8707,0.380405
0.47,32,-0.684394,5.87217,0.380405
0.48,32,-0.678641,5.87368,0.380405
0.49,32,-0.672694,5.87522,0.380405
0.5,32,-0.666565,5.87679,0.380405
0.51,32,-0.660224,5.8784,0.380405
0.52,32,-0.653668,5.88004,0.380405
0.53,32,-0.646891,5.88173,0.380405
0.54,32,-0.63989,5.88345,0.380405
0.55,32,-0.632674,5.88521,0.380405
0.56,32,-0.62524,5.887,0.380405
0.57,32,-0.61758,5.88883,0.380405
0.58,32,-0.609701,5.8907,0.380405
0.59,32,-0.601596,5.89261,0.380405
0.6,32,-0.593271,5.89455,0.380405
0.61,32,-0.584721,5.89653,0.380405
0.62,32,-0.575947,5.89854,0.380405
0.63,32,-0.566957,5.90059,0.380405
0.64,32,-0.557752,5.90268,0.380405
0.65,32,-0.548331,5.9048,0.380405
0.66,32,-0.538696,5.90696,0.380405
0.67,32,-0.528849,5.90914,0.380405
0.68,32,-0.518795,5.91137,0.380405
0.69,32,-0.508536,5.91362,0.380405
0.7,32,-0.498074,5.91591,0.380405
0.71,32,-0.487411,5.91822,0.380405
0.72,32,-0.476549,5.92057,0.380405
0.73,32,-0.465491,5.92295,0.380405
0.74,32,-0.454239,5.92536,0.380405
0.75,32,-0.442788,5.9278,0.380405
0.76,32,-0.431142,5.93026,0.380405
0.77,32,-0.419308,5.93276,0.380405
0.78,32,-0.407288,5.93528,0.380405
0.79,32,-0.395078,5.93783,0.380405
0.8,32,-0.382687,5.94041,0.380405
0.81,32,-0.370117,5.94301,0.380405
0.82,32,-0.357361,5.94564,0.380405
0.83,32,-0.34443,5.94829,0.380405
0.84,32,-0.331318,5.95097,0.380405
0.85,32,-0.318035,5.95367,0.380405
0.86,32,-0.304574,5.9564,0.380405
0.87,32,-0.290947,5.95914,0.380405
0.88,32,-0.277155,5.96191,0.380405
0.89,32,-0.263191,5.96471,0.380405
0.9,32,-0.249067,5.96752,0.380405
0.91,32,-0.234785,5.97036,0.380405
0.92,32,-0.220337,5.97321,0.380405
0.93,32,-0.205734,5.97609,0.380405
0.94,32,-0.19098,5.97899,0.380405
0.95,32,-0.176065,5.9819,0.380405
0.96,32,-0.160991,5.98484,0.380405
0.97,32,-0.145761,5.98779,0.380405
0.98,32,-0.130389,5.99077,0.380405
0.99,32,-0.114877,5.99376,0.380405
1,32,-0.0992148,5.99676,0.380405
1.01,32,-0.0834055,5.99979,0.380405
1.02,32,-0.0674512,6.00283,0.380405
1.03,32,-0.0513546,6.00589,0.380405
1.04,32,-0.0351313,6.00896,0.380405
1.05,32,-0.0187707,6.01205,0.380405
1.06,32,-0.00227579,6.01516,0.380405
1.07,32,0.0143379,6.01828,0.380405
1.08,32,0.0310679,6.02141,0.380405
1.09,32,0.0479245,6.02456,0.380405
1.1,32,0.0648919,6.02773,0.380405
1.11,32,0.0819804,6.0309,0.380405
1.12,32,0.0991743,6.0341,0.380405
1.13,32,0.116484,6.0373,0.380405
1.14,32,0.133893,6.04052,0.380405
1.15,32,0.1514,6.04375,0.380405
1.16,32,0.169001,6.047,0.380405
1.17,32,0.186707,6.05026,0.380405
1.18,32,0.204502,6.05352,0.380405
1.19,32,0.222384,6.05681,0.380405
1.2,32,0.240351,6.0601,0.380405
1.21,32,0.2584,6.06341,0.380405
1.22,32,0.276528,6.06672,0.380405
1.23,32,0.294733,6.07005,0.380405
1.24,32,0.313024,6.07339,0.380405
1.25,32,0.331397,6.07674,0.380405
1.26,32,0.34984,6.0801,0.380405
1.27,32,0.36836,6.08347,0.380405
1.28,32,0.386956,6.08685,0.380405
1.29,32,0.405623,6.09024,0.380405
1.3,32,0.42436,6.09364,0.380405
1.31,32,0.443164,6.09705,0.380405
1.32,32,0.462033,6.10047,0.380405
1.33,32,0.480955,6.1039,0.380405
1.34,32,0.499928,6.10733,0.380405
1.35,32,0.51895,6.11078,0.380405
1.36,32,0.538019,6.11423,0.380405
1.37,32,0.557134,6.1177,0.380405
1.38,32,0.5763,6.12117,0.380405
1.39,32,0.595509,6.12465,0.380405
1.4,32,0.614757,6.12814,0.380405
1.41,32,0.634044,6.13164,0.380405
1.42,32,0.653375,6.13514,0.380405
1.43,32,0.672742,6.13865,0.380405
1.44,32,0.692141,6.14218,0.380405
1.45,32,0.711581,6.1457,0.380405
1.46,32,0.731057,6.14924,0.380405
1.47,32,0.750569,6.15278,0.380405
1.48,32,0.770109,6.15633,0.380405
1.49,32,0.789682,6.15989,0.380405
1.5,32,0.80928,6.16345,0.380405
1.51,32,0.828908,6.16702,0.380405
1.52,32,0.848564,6.1706,0.380405
1.53,32,0.868242,6.17418,0.380405
1.54,32,0.887941,6.17777,0.380405
1.55,32,0.907664,6.18137,0.380405
1.56,32,0.927406,6.18497,0.380405
1.57,32,0.947171,6.18858,0.380405
1.58,32,0.966957,6.19219,0.380405
1.59,32,0.986763,6.19581,0.380405
1.6,32,1.00658,6.19944,0.380405
1.61,32,1.02642,6.20307,0.380405
1.62,32,1.04628,6.2067,0.380405
1.63,32,1.06614,6.21035,0.380405
1.64,32,1.08602,6.214,0.380405
1.65,32,1.10591,6.21765,0.380405
1.66,32,1.12582,6.22131,0.380405
1.67,32,1.14574,6.22497,0.380405
1.68,32,1.16567,6.22864,0.380405
1.69,32,1.18561,6.23231,0.380405
1.7,32,1.20557,6.23599,0.380405
1.71,32,1.22553,6.23967,0.380405
1.72,32,1.2455,6.24336,0.380405
1.73,32,1.26548,6.24705,0.380405
1.74,32,1.28546,6.25075,0.380405
1.75,32,1.30546,6.25445,0.380405
1.76,32,1.32546,6.25816,0.380405
1.77,32,1.34547,6.26187,0.380405
1.78,32,1.36548,6.26558,0.380405
1.79,32,1.3855,6.2693,0.380405
1.8,32,1.40552,6.27302,0.380405
1.81,32,1.42555,6.27675,0.380405
1.82,32,1.44558,6.28048,0.380405
1.83,32,1.46561,6.28421,0.380405
1.84,32,1.48565,6.28795,0.380405
1.85,32,1.50569,6.29169,0.380405
1.86,32,1.52573,6.29543,0.380405
1.87,32,1.54578,6.29918,0.380405
1.88,32,1.56582,6.30294,0.380405
1.89,32,1.58587,6.30669,0.380405
1.9,32,1.60592,6.31045,0.380405
1.91,32,1.62596,6.31421,0.380405
1.92,32,1.64601,6.31798,0.380405
1.93,32,1.66605,6.32175,0.380405
1.94,32,1.6861,6.32552,0.380405
1.95,32,1.70615,6.32929,0.380405
1.96,32,1.7262,6.33307,0.380405
1.97,32,1.74625,6.33685,0.380405
1.98,32,1.7663,6.34064,0.380405
1.99,32,1.78635,6.34443,0.380405
2,32,1.80639,6.34822,0.380405
2.01,32,1.82644,6.35201,0.380405
2.02,32,1.84649,6.35581,0.380405
2.03,32,1.86653,6.3596,0.380405
2.04,32,1.88657,6.3634,0.380405
2.05,32,1.90662,6.36721,0.380405
2.06,32,1.92666,6.37101,0.380405
2.07,32,1.9467,6.37482,0.380405
2.08,32,1.96674,6.37863,0.380405
2.09,32,1.98678,6.38245,0.380405
2.1,32,2.00681,6.38626,0.380405
2.11,32,2.02685,6.39008,0.380405
2.12,32,2.04688,6.3939,0.380405
2.13,32,2.06691,6.39773,0.380405
2.14,32,2.08694,6.40155,0.380405
2.15,32,2.10696,6.40538,0.380405
2.16,32,2.12699,6.40921,0.380405
2.17,32,2.14701,6.41304,0.380405
2.18,32,2.16703,6.41687,0.380405
2.19,32,2.18705,6.42071,0.380405
2.2,32,2.20707,6.42455,0.380405
2.21,32,2.22708,6.42839,0.380405
2.22,32,2.2471,6.43223,0.380405
2.23,32,2.26711,6.43607,0.380405
2.24,32,2.28712,6.43992,0.380405
2.25,32,2.30712,6.44377,0.380405
2.26,32,2.32712,6.44761,0.380405
2.27,32,2.34713,6.45147,0.380405
2.28,32,2.36713,6.45532,0.380405
2.29,32,2.38712,6.45917,0.380405
2.3,32,2.40712,6.46303,0.380405
2.31,32,2.42711,6.46689,0.380405
2.32,32,2.4471,6.47075,0.380405
2.33,32,2.46708,6.47461,0.380405
2.34,32,2.48706,6.47847,0.380405
2.35,32,2.50704,6.48233,0.380405
2.36,32,2.52702,6.4862,0.380405
2.37,32,2.547,6.49007,0.380405
2.38,32,2.56697,6.49393,0.380405
2.39,32,2.58694,6.4978,0.380405
2.4,32,2.6069,6.50167,0.380405
2.41,32,2.62687,6.50555,0.380405
2.42,32,2.64682,6.50942,0.380405
2.43,32,2.66678,6.5133,0.380405
2.44,32,2.68674,6.51717,0.380405
2.45,32,2.70669,6.52105,0.380405
2.46,32,2.72664,6.52493,0.380405
2.47,32,2.74658,6.52881,0.380405
2.48,32,2.76652,6.53269,0.380405
2.49,32,2.78646,6.53658,0.380405
2.5,32,2.8064,6.54046,0.380405
2.51,32,2.82633,6.54435,0.380405
2.52,32,2.84626,6.54823,0.380405
2.53,32,2.86619,6.55212,0.380405
2.54,32,2.88612,6.55601,0.380405
2.55,32,2.90604,6.5599,0.380405
2.56,32,2.92596,6.56379,0.380405
2.57,32,2.94588,6.56768,0.380405
2.58,32,2.96579,6.57157,0.380405
2.59,32,2.9857,6.57547,0.380405
2.6,32,3.00561,6.57936,0.380405
2.61,32,3.02552,6.58326,0.380405
2.62,32,3.04542,6.58716,0.380405
2.63,32,3.06532,6.59105,0.380405
2.64,32,3.08522,6.59495,0.380405
2.65,32,3.10511,6.59885,0.380405
2.66,32,3.12501,6.60275,0.380405
2.67,32,3.1449,6.60665,0.380405
2.68,32,3.16479,6.61056,0.380405
2.69,32,3.18468,6.61446,0.380405
2.7,32,3.20456,6.61836,0.380405
2.71,32,3.22444,6.62227,0.380405
2.72,32,3.24432,6.62617,0.380405
2.73,32,3.2642,6.63008,0.380405
2.74,32,3.28408,6.63399,0.380405
2.75,32,3.30395,6.6379,0.380405
2.76,32,3.32382,6.6418,0.380405
2.77,32,3.34369,6.64571,0.380405
2.78,32,3.36355,6.64962,0.380405
2.79,32,3.38342,6.65354,0.380405
2.8,32,3.40328,6.65745,0.380405
2.81,32,3.42314,6.66136,0.380405
2.82,32,3.443,6.66527,0.380405
2.83,32,3.46285,6.66919,0.380405
2.84,32,3.4827,6.6731,0.380405
2.85,32,3.50256,6.67702,0.380405
